ReviewID,CustomerID,ProductID,ReviewText,ReviewDate,ReviewSentiment,SentimentClass
973,961,256,Terrible experience. The product doesn't perform well at all.,06/02/2024,-1.0,Negative
974,501,267,"Excellent quality, great design, and super easy to use.",30/12/2023,0.641666667,Positive
975,402,246,It's neither great nor terrible. It's just okay.,22/03/2024,0.1,Positive
976,582,249,Such a fantastic product at a great price. Worth every cent!,21/03/2024,0.39375,Positive
977,702,221,I can't believe I wasted my money on this. It's not worth it.,28/06/2023,-0.175,Negative
978,950,250,Perfect product for my needs! I can't imagine using anything else now.,22/08/2023,1.0,Positive
979,759,276,"I've used it a few times and it works, but it's not impressive.",23/07/2023,-0.35,Negative
980,214,248,Works perfectly! Totally exceeded my expectations in terms of performance.,05/12/2024,0.0,Neutral
981,362,273,It's neither great nor terrible. It's just okay.,30/11/2023,0.1,Positive
982,355,213,"The quality is fine, but I've seen better products at this price.",06/03/2024,0.458333333,Positive
983,289,257,I've never been this satisfied with a purchase before.,29/03/2024,0.5,Positive
984,920,201,I've been using it for a while now and it's performing perfectly.,02/02/2024,1.0,Positive
985,189,271,Wonderful product! The quality and performance are unmatched.,23/01/2024,1.0,Positive
986,773,219,Absolutely love this product! It's a game-changer.,29/01/2024,0.625,Positive
987,528,215,"The product is awful. It doesn't work as it should, and it's frustrating to use.",12/01/2023,-0.7,Negative
988,868,253,Great performance and easy to use. I'm very satisfied with this product.,31/01/2024,0.627777778,Positive
989,649,283,"It's an okay product, but there are some issues I have with it.",30/04/2024,0.5,Positive
990,460,233,This product has exceeded all my expectations. I'm thrilled with it.,10/05/2023,0.6,Positive
991,989,203,This has been one of the best purchases I've made. Highly recommended!,23/11/2023,0.6,Positive
992,409,254,Perfect fit for my needs. Will definitely order again.,23/05/2024,0.466666667,Positive
993,111,226,This has been one of the best purchases I've made. Highly recommended!,24/08/2023,0.6,Positive
994,695,292,"It broke within a few days of use, and customer service didn't help at all.",11/03/2023,-0.2,Negative
995,814,236,It's sufficient for basic needs but could be better.,20/07/2023,0.25,Positive
996,811,200,Excellent quality and fast shipping. Very happy with it.,04/08/2024,0.733333333,Positive
997,667,251,This has made my life so much easier. I highly recommend it!,09/06/2023,0.2,Positive
998,313,238,Everything about this product is perfect. So happy with it!,30/09/2023,1.0,Positive
999,879,242,"I have mixed feelings. It's fine, but I was expecting a bit more.",03/02/2024,0.305555556,Positive
1000,193,292,"It does its job, but I wouldn't say it's a standout product.",23/11/2023,0.0,Neutral
